Cod Depto,Departamento,Cod en texto ,Municipio,Dirección Territorial ,Director Territorial ,Alcalde,Población 2017,No. Víctimas por Declaración,No. Sujetos Atención ,"Acto terrorista , Atentados, Combates, Enfrentamientos , Hostigamientos",Amenaza,Delitos contra la Libertad y la Integridad sexual en desarrollo del conflicto Armado,Desaparición forzada,Desplazamiento Forzado,"Homicidio, Masacre","Minas Antipersonal, Munición sin Explotar y artefacto explosivo improvisado",Secuestro,Tortura,"Vincuación de Niños, Niñas y Adolescentes a actividades relacionadas con grupos armados",Abandono o Despojo Forzado de Tierras,Perdida de Bienes Muebles o Inmuebles 
54,Norte de Santander,54673, San Cayetano,Norte De Santander Y Arauca ,Luis Saniel Peñaranda Rolon,Luis Javier Agudelo Guerrero,5649,391,294,1,1,0,0,317,77,0,0,1,0,0,3
54,Norte de Santander,54680, Santiago,Norte De Santander Y Arauca ,Luis Saniel Peñaranda Rolon,Nelson Camacho Ortiz,2853,267,195,7,22,3,0,111,157,4,0,0,0,0,8
54,Norte de Santander,54720, Sardinata,Norte De Santander Y Arauca ,Luis Saniel Peñaranda Rolon,Yamile Rangel Calderón,22608,8491,6626,79,43,12,47,8297,771,12,19,4,0,0,37
54,Norte de Santander,54743, Silos,Norte De Santander Y Arauca ,Luis Saniel Peñaranda Rolon,Orlando Portilla Mantilla,4285,64,57,4,0,0,0,54,6,0,2,0,0,0,0
54,Norte de Santander,54800, Teorama,Norte De Santander Y Arauca ,Luis Saniel Peñaranda Rolon,Jesús Leid Montagut Montejo,22438,10092,7804,175,31,83,41,10242,321,80,121,22,1,0,274
54,Norte de Santander,54810, Tibú,Norte De Santander Y Arauca ,Luis Saniel Peñaranda Rolon,Jesús Alberto Escalante Ascencio,36907,19445,15445,137,41,20,134,17428,2683,71,10,3,7,0,63
54,Norte de Santander,54820, Toledo,Norte De Santander Y Arauca ,Luis Saniel Peñaranda Rolon,Jairo Alberto Castellanos Serrano,17285,741,596,87,7,1,21,488,155,1,0,0,0,0,0
54,Norte de Santander,54871, Villa Caro,Norte De Santander Y Arauca ,Luis Saniel Peñaranda Rolon,Andelfo Ortiz Mora,5216,225,178,5,5,0,0,170,60,1,1,1,0,0,7
54,Norte de Santander,54874, Villa Del Rosario,Norte De Santander Y Arauca ,Luis Saniel Peñaranda Rolon,Pepe Ruiz Paredes,92661,7091,5828,23,88,20,90,6355,834,5,3,3,0,0,6
81,Arauca,81001, Arauca,Norte De Santander Y Arauca ,Luis Saniel Peñaranda Rolon,Benjamin Socadagui Cermeño,90924,41365,34005,539,695,78,2761,29908,10983,39,206,102,60,0,398
81,Arauca,81065, Arauquita,Norte De Santander Y Arauca ,Luis Saniel Peñaranda Rolon,Renson Jesús Martínez Prada,42171,10162,9129,49,20,3,203,9467,601,66,5,1,3,0,74
81,Arauca,81220, Cravo Norte,Norte De Santander Y Arauca ,Luis Saniel Peñaranda Rolon,Javier Esneider Triana Mujica,3263,1069,867,3,30,0,8,1025,68,0,3,0,1,0,4
81,Arauca,81300, Fortul,Norte De Santander Y Arauca ,Luis Saniel Peñaranda Rolon,Lenin Pastrana Vergel,26107,6961,6147,499,1526,7,93,6515,519,23,5,11,6,0,79
81,Arauca,81591, Puerto Rondón,Norte De Santander Y Arauca ,Luis Saniel Peñaranda Rolon,Sandra Milena Gutiérrez Vigott A,3831,2197,1754,9,124,0,21,2231,150,8,2,3,3,0,13
81,Arauca,81736, Saravena,Norte De Santander Y Arauca ,Luis Saniel Peñaranda Rolon,Yecid Lozano Fernández,47957,16451,14676,130,1945,14,227,15349,1002,28,17,1,24,0,128
81,Arauca,81794, Tame,Norte De Santander Y Arauca ,Luis Saniel Peñaranda Rolon,Hernán Darío Camacho Sarmiento,53739,25579,20786,270,401,24,190,24579,2151,220,39,11,31,0,187
86,Putumayo,86001, Mocoa,Putumayo,Óscar David Gaviria,Jose Antonio Castro Melendez,43731,57546,46513,491,219,232,3755,39903,17504,15,194,169,70,0,287
86,Putumayo,86219, Colón,Putumayo,Óscar David Gaviria,Omar Agusto Gómez Salcedo,5604,1793,1515,5,81,3,2,1735,97,0,8,8,0,0,5
86,Putumayo,86320, Orito,Putumayo,Óscar David Gaviria,Manuel Eduardo Ocoró Carabalí,55018,13026,11046,604,1994,71,173,11552,1277,42,109,32,12,0,133
86,Putumayo,86568, Puerto Asís,Putumayo,Óscar David Gaviria,Omar Francis Guevara Jurado,61483,35293,30801,367,2986,26,405,33673,2385,127,51,18,38,0,194
86,Putumayo,86569, Puerto Caicedo,Putumayo,Óscar David Gaviria,Hugo Adrián Corrales Gallego,14675,4714,4174,14,51,2,32,4135,610,24,0,0,0,0,8
86,Putumayo,86571, Puerto Guzmán,Putumayo,Óscar David Gaviria,Rodrigo Rivera Ramírez,23994,4217,3773,37,603,0,63,3536,703,20,3,1,6,0,28
86,Putumayo,86573, Puerto Leguízamo,Putumayo,Óscar David Gaviria,Juan Carlos Paya Torrijos,15396,7521,6537,0,959,10,96,7436,198,12,5,3,24,0,61
86,Putumayo,86749, Sibundoy,Putumayo,Óscar David Gaviria,Mario Fernando Erazo Luna,14310,6839,5732,10,110,11,23,6796,337,2,19,0,1,0,1
86,Putumayo,86755, San Francisco,Putumayo,Óscar David Gaviria,José Luis Suárez Chamorro,7151,2159,1785,16,421,4,31,2054,98,0,13,10,0,0,4
86,Putumayo,86757, San Miguel,Putumayo,Óscar David Gaviria,Regulo Hernán Martínez Jiménez,27707,7442,6199,513,1882,145,127,6413,597,42,39,52,8,0,363
86,Putumayo,86760, Santiago,Putumayo,Óscar David Gaviria,Franklin Libardo Benavides Revelo,10661,2076,1760,47,224,2,17,2036,90,0,1,0,0,0,3
86,Putumayo,86865, Valle Del Guamuez,Putumayo,Óscar David Gaviria,Luis Fernando Palacios Alomia,53057,16947,13747,200,410,496,190,16172,1249,31,146,79,11,0,110
86,Putumayo,86885, Villagarzón,Putumayo,Óscar David Gaviria,Jhon Ever Calderón Valencia,21307,8875,7900,51,55,11,41,8063,832,7,16,4,11,0,48
68,Santander,68001, Bucaramanga,Santander,Luis Alfonso Aparicio,Rodolfo Hernandez Suarez ,528497,103456,81247,908,1368,324,4488,82284,22432,213,701,221,201,0,46
68,Santander,68013, Aguada,Santander,Luis Alfonso Aparicio,Ramiro Javier Ariza Almanza,1800,52,37,0,0,0,7,22,26,0,0,0,0,0,0
68,Santander,68020, Albania,Santander,Luis Alfonso Aparicio,Roberto Arturo Reyes Ortiz,5230,35,16,1,0,0,0,24,15,0,0,0,0,0,0
68,Santander,68051, Aratoca,Santander,Luis Alfonso Aparicio,Pedro Julio Corredor Cáceres,8291,108,92,1,3,0,0,105,3,0,0,0,0,0,0
68,Santander,68077, Barbosa,Santander,Luis Alfonso Aparicio,Deyanira Ardila González,29106,1888,1467,4,122,4,20,1662,279,0,14,5,0,0,3
68,Santander,68079, Barichara,Santander,Luis Alfonso Aparicio,Israel Alonso Agon Pérez,7112,406,277,0,21,0,0,401,0,0,0,0,0,0,0
68,Santander,68101, Bolívar,Santander,Luis Alfonso Aparicio,Adriano Jerez Quiroga,12060,1347,684,5,9,0,21,1331,123,1,1,0,0,0,6
68,Santander,68121, Cabrera,Santander,Luis Alfonso Aparicio,Carlos Alberto Bautista Useda,2356,11,9,0,0,0,0,11,0,0,0,0,0,0,0
68,Santander,68132, California,Santander,Luis Alfonso Aparicio,Hugo Arnoldo Lizcano Pulido,2020,32,21,3,1,0,0,21,6,3,1,0,0,0,2
68,Santander,68147, Capitanejo,Santander,Luis Alfonso Aparicio,Johnny Pinzón Higuera,5481,177,142,8,33,0,4,137,29,0,1,0,0,0,0
68,Santander,68152, Carcasí,Santander,Luis Alfonso Aparicio,German Eugenio Jurado,4989,123,93,0,20,0,7,83,34,0,1,0,0,0,0
68,Santander,68160, Cepitá,Santander,Luis Alfonso Aparicio,Wilson Reynel Rey Quiñonez,1832,16,12,0,0,0,0,5,11,0,0,0,0,0,0
68,Santander,68162, Cerrito,Santander,Luis Alfonso Aparicio,Carlos Alberto Romero Ramírez,5596,826,572,1,5,0,3,784,104,0,0,0,1,0,0
68,Santander,68167, Charalá,Santander,Luis Alfonso Aparicio,Gil Antonio Méndez Méndez,10373,363,281,3,62,11,2,288,29,1,10,12,1,0,4
68,Santander,68169, Charta,Santander,Luis Alfonso Aparicio,Giraldo Solano Toloza ,2592,229,163,0,12,1,0,116,129,1,0,0,0,0,1
68,Santander,68176, Chima,Santander,Luis Alfonso Aparicio,Luis Carlos Figueroa Velásquez,3042,385,303,5,25,0,5,347,29,0,0,0,0,0,0
68,Santander,68179, Chipatá,Santander,Luis Alfonso Aparicio,Belisario Romero Chávez,5071,49,39,0,1,0,0,38,11,0,0,0,0,0,0
68,Santander,68207, Concepción,Santander,Luis Alfonso Aparicio,Ruth Vianney Anaya Méndez,5177,469,367,4,62,1,0,415,45,0,1,0,1,0,0
68,Santander,68209, Confines,Santander,Luis Alfonso Aparicio,Josué Efraín Gómez Medina,2698,84,62,0,26,1,0,75,8,0,0,0,0,0,2
68,Santander,68211, Contratación,Santander,Luis Alfonso Aparicio,Oriol Plata Hernández,3409,410,356,7,7,0,0,328,44,1,1,1,1,0,39
68,Santander,68217, Coromoro,Santander,Luis Alfonso Aparicio,Sandra Milena Anaya Gámez,7612,317,216,2,47,13,0,279,33,0,11,7,0,0,6
68,Santander,68229, Curití,Santander,Luis Alfonso Aparicio,Mario Galvis Ave,11980,71,68,5,4,1,0,62,2,0,0,0,0,0,1
68,Santander,68235, El Carmen De Chucur,Santander,Luis Alfonso Aparicio,Isaías Rueda Rueda,20476,2062,1511,7,73,1,48,1870,287,16,1,2,8,0,6
68,Santander,68245, El Guacamayo,Santander,Luis Alfonso Aparicio,Fabio Nel Díaz Castillo,1943,98,71,10,3,0,0,65,23,0,1,0,0,0,0
68,Santander,68250, El Peñón,Santander,Luis Alfonso Aparicio,Francisco Jesús Cruz Guiza,5076,496,347,9,50,4,13,429,127,0,0,1,2,0,5
68,Santander,68255, El Playón,Santander,Luis Alfonso Aparicio,Luis Ambrosio Alarcón López,11520,4418,3534,9,104,3,73,4249,268,4,2,1,1,0,22
68,Santander,68264, Encino,Santander,Luis Alfonso Aparicio,Jairo Niño Montañez,2459,353,274,1,16,0,0,311,61,0,0,0,0,0,1
68,Santander,68266, Enciso,Santander,Luis Alfonso Aparicio,Carlos Humberto Cárdenas Bonilla,3202,81,50,12,3,4,6,57,13,0,0,0,0,0,0
68,Santander,68271, Florián,Santander,Luis Alfonso Aparicio,Alfonso Niño Quitian,6284,160,130,0,21,0,7,108,54,0,0,0,1,0,6
68,Santander,68276, Floridablanca,Santander,Luis Alfonso Aparicio,Héctor Guillermo Mantilla Rueda,266617,17774,14637,48,318,25,141,17522,838,3,30,9,6,0,30
68,Santander,68296, Galán,Santander,Luis Alfonso Aparicio,Sofía Medina Serrano,2196,234,198,0,82,0,3,194,28,1,3,2,0,0,0
68,Santander,68298, Gambita,Santander,Luis Alfonso Aparicio,Edilson Salamanca Callejas,5038,44,40,0,23,0,0,29,6,0,0,1,0,0,1
68,Santander,68307, Girón,Santander,Luis Alfonso Aparicio,John Abiud Ramírez Barrientos,190350,16652,14492,24,17,6,110,16336,624,12,21,5,5,0,83
68,Santander,68318, Guaca,Santander,Luis Alfonso Aparicio,Jorge López Velasco,6296,80,61,1,19,0,0,39,35,0,6,0,0,0,0
68,Santander,68320, Guadalupe,Santander,Luis Alfonso Aparicio,Libardo Romero Rodríguez,4604,145,102,1,6,1,2,113,22,3,1,0,0,0,3
68,Santander,68322, Guapotá,Santander,Luis Alfonso Aparicio,Nelson Enrique Lamus Ríos,2112,12,11,0,0,0,0,11,0,1,0,0,0,0,0
68,Santander,68324, Guavatá,Santander,Luis Alfonso Aparicio,Leidy Dayanni Pinzón Tovar,3549,98,78,0,0,0,0,40,57,0,2,0,0,0,0
68,Santander,68327, Güepsa,Santander,Luis Alfonso Aparicio,Juan Erneth Ruiz Ruiz,3772,210,145,0,15,0,12,123,90,0,0,0,0,0,0
68,Santander,68344, Hato,Santander,Luis Alfonso Aparicio,Ricaurte Quintero Landinez,2331,471,413,0,19,0,7,403,62,2,0,0,0,0,3
68,Santander,68368, Jesús María,Santander,Luis Alfonso Aparicio,Yimer Alexander Carrillo Carantón,3080,49,39,0,3,0,0,39,10,0,0,0,0,0,0
68,Santander,68370, Jordán,Santander,Luis Alfonso Aparicio,Johana Muñoz Ruiz,1092,10,10,0,1,0,0,10,0,0,0,0,0,0,0
68,Santander,68377, La Belleza,Santander,Luis Alfonso Aparicio,Edwin Rodolfo Téllez Ardila,8594,359,249,3,8,0,3,329,33,0,0,0,0,0,0
68,Santander,68397, La Paz,Santander,Luis Alfonso Aparicio,Hermes Amado Castillo,5075,82,66,1,25,0,5,38,28,0,0,1,0,0,2
68,Santander,68406, Lebrija,Santander,Luis Alfonso Aparicio,Sergio Alonso Valenzuela Isabella,40252,5840,5190,14,355,14,27,5876,281,7,23,11,0,0,21
68,Santander,68418, Los Santos,Santander,Luis Alfonso Aparicio,Jaime Arenas Rueda,12423,142,119,0,6,0,0,142,0,0,0,0,0,0,0
68,Santander,68425, Macaravita,Santander,Luis Alfonso Aparicio,Jimmy Noé Gómez Sepúlveda,2299,131,90,0,28,0,4,68,55,1,1,0,0,0,2
68,Santander,68432, Málaga,Santander,Luis Alfonso Aparicio,Fredy Arley Cáceres Ramírez,18308,1444,1148,28,113,6,3,1268,133,0,3,1,2,0,2
68,Santander,68444, Matanza,Santander,Luis Alfonso Aparicio,Juan Carlos Villabona Maldonado,5201,1041,880,6,333,3,4,900,136,7,6,0,0,0,5
68,Santander,68464, Mogotes,Santander,Luis Alfonso Aparicio,Doryam Jovanni Rodríguez Avellaneda,10878,404,312,21,59,0,9,304,68,1,1,0,1,0,6
68,Santander,68468, Molagavita,Santander,Luis Alfonso Aparicio,William Eduardo León Barajas,5087,27,17,0,0,0,0,11,8,0,1,0,0,0,8
68,Santander,68498, Ocamonte,Santander,Luis Alfonso Aparicio,Cesar Fernando Castillo Melgarejo,4723,64,46,1,2,0,0,61,7,0,1,0,0,0,2
68,Santander,68500, Oiba,Santander,Luis Alfonso Aparicio,Carlos Miguel Duran Rangel,11896,384,264,7,78,1,2,346,68,1,0,0,0,0,9
68,Santander,68502, Onzaga,Santander,Luis Alfonso Aparicio,Hernán Eduardo Sanabria Aponte,4946,71,53,4,13,0,0,55,17,0,0,0,0,0,8
68,Santander,68522, Palmar,Santander,Luis Alfonso Aparicio,José Ignacio Álvarez Martínez,3423,35,29,0,0,0,0,32,20,0,0,0,0,0,0
68,Santander,68524, Palmas Del Socorro,Santander,Luis Alfonso Aparicio,Nubia Suarez Velásquez,2220,269,234,1,24,0,5,239,30,0,6,0,1,0,2
68,Santander,68533, Páramo,Santander,Luis Alfonso Aparicio,José Ángel Rodríguez Plata,4201,53,39,0,14,0,0,53,0,0,0,0,0,0,0
68,Santander,68547, Piedecuesta,Santander,Luis Alfonso Aparicio,Danny Alexander Ramírez Rojas,156207,11681,9346,13,49,22,91,11493,358,10,14,6,12,0,8
68,Santander,68549, Pinchote,Santander,Luis Alfonso Aparicio,Héctor Rodríguez Romero,5373,70,51,0,0,0,0,53,18,0,2,0,0,0,0
68,Santander,68572, Puente Nacional,Santander,Luis Alfonso Aparicio,Orlando Antonio Niño Mateus,12086,310,234,6,23,0,5,262,66,0,0,1,1,0,4
68,Santander,68615, Rionegro,Santander,Luis Alfonso Aparicio,Wilson Vicente González Reyes,26680,2672,2104,11,516,7,45,2453,294,4,25,2,7,0,2
68,Santander,68669, San Andrés,Santander,Luis Alfonso Aparicio,Julian Mauricio Pedraza Santamaría,8315,93,70,2,1,0,0,66,27,0,0,0,0,0,0
68,Santander,68673, San Benito,Santander,Luis Alfonso Aparicio,Hugo Ardila Mateus,4007,127,95,1,2,0,0,47,98,0,0,0,0,0,0
68,Santander,68679, San Gil,Santander,Luis Alfonso Aparicio,Ariel Fernando Rojas Rodríguez,45752,1274,1109,11,508,18,25,1193,97,7,15,4,0,0,21
68,Santander,68682, San Joaquín,Santander,Luis Alfonso Aparicio,Sandra Mireya Estupiñan Serrano,2407,103,87,27,12,0,0,57,3,0,0,0,0,0,30
68,Santander,68684, San José De Miranda,Santander,Luis Alfonso Aparicio,Belman Gerardo Roa Rodríguez,4256,93,73,0,6,1,0,27,64,0,0,0,1,0,1
68,Santander,68686, San Miguel,Santander,Luis Alfonso Aparicio,Oscar Ramiro Ortiz Ávila,2310,40,34,3,0,0,0,19,18,3,0,0,0,0,3
68,Santander,68689, San Vicente De Chuc,Santander,Luis Alfonso Aparicio,Omar Acevedo Ramírez,34881,3804,2954,20,35,18,99,3723,439,10,2,0,4,0,59
68,Santander,68705, Santa Bárbara,Santander,Luis Alfonso Aparicio,Marinella Estupiñan Rincón,2100,17,14,0,0,0,0,6,11,0,0,0,0,0,0
68,Santander,68720, Santa Helena Del Op,Santander,Luis Alfonso Aparicio,Alexis Parra Rodríguez,4275,544,297,1,89,2,3,459,24,0,0,1,1,0,16
68,Santander,68745, Simacota,Santander,Luis Alfonso Aparicio,Jaime Mauricio Cala Amaya,7593,1700,1119,1,152,8,32,1627,205,3,4,2,2,0,5
68,Santander,68755, Socorro,Santander,Luis Alfonso Aparicio,Alfonso Lineros Rodríguez,30847,1260,935,3,26,5,4,1188,79,5,7,2,3,0,2
68,Santander,68770, Suaita,Santander,Luis Alfonso Aparicio,Heber Augusto Suárez Pelayo,10142,536,381,0,166,1,8,381,131,1,2,1,1,0,14
68,Santander,68773, Sucre,Santander,Luis Alfonso Aparicio,Javier Antonio Rojas Quitian,8246,453,282,4,32,2,10,376,57,9,0,0,1,0,1
68,Santander,68780, Suratá,Santander,Luis Alfonso Aparicio,Ignacio Díaz Medina,3225,1175,844,31,243,0,0,984,94,5,8,0,34,0,5
68,Santander,68820, Tona,Santander,Luis Alfonso Aparicio,Carmen Lucero Ramírez Aldana,7168,179,133,0,16,0,2,145,37,0,0,0,1,0,5
68,Santander,68855, Valle De San José,Santander,Luis Alfonso Aparicio,Carlos Humberto Silva Becerra,4551,234,180,3,15,0,4,211,30,0,0,0,0,0,2
68,Santander,68861, Vélez,Santander,Luis Alfonso Aparicio,Leonardo Javier Pico Ortiz,18932,788,662,2,98,2,2,698,89,2,6,0,5,0,8
68,Santander,68867, Vetas,Santander,Luis Alfonso Aparicio,Orlando Rodríguez Ramírez,2454,30,10,0,0,0,0,11,18,0,1,0,0,0,1
68,Santander,68872, Villanueva,Santander,Luis Alfonso Aparicio,Lillyam Chaparro Ballesteros,5652,52,43,1,1,0,0,40,16,0,0,1,0,0,0
68,Santander,68895, Zapatoca,Santander,Luis Alfonso Aparicio,Diana Gisela Prada Herrera,8847,464,372,4,118,2,24,407,55,1,1,0,0,0,0
70,Sucre,70001, Sincelejo,Sucre,Mirta Isabel Montes Bravo,Jacobo Quessep Espinosa,282868,176658,132758,542,2011,453,2917,164820,16446,28,497,119,30,0,67
70,Sucre,70110, Buenavista,Sucre,Mirta Isabel Montes Bravo,Salvador  Francisco Serpa Teherán ,9680,10473,7042,7,84,9,1,10496,71,0,4,0,0,0,17
70,Sucre,70124, Caimito,Sucre,Mirta Isabel Montes Bravo,Víctor Miguel Ricardo Vega,12303,875,631,9,52,1,0,833,57,0,0,0,0,0,1
70,Sucre,70204, Coloso,Sucre,Mirta Isabel Montes Bravo,Dager Manrique Paternina Alquerque,5768,6079,5277,6,43,0,17,5700,598,0,1,0,1,0,7
70,Sucre,70215, Corozal,Sucre,Mirta Isabel Montes Bravo,Andrés Rafael Vivero De León,63246,31125,26385,77,162,125,102,30840,1001,22,37,2,3,0,25
70,Sucre,70221, Coveñas,Sucre,Mirta Isabel Montes Bravo,Nilson Manuel Navaja Olivares ,14032,1124,939,35,57,4,15,928,129,69,6,1,0,0,9
70,Sucre,70230, Chalán,Sucre,Mirta Isabel Montes Bravo,Jaider Antonio Huertas Barreto ,4381,4536,3769,558,66,0,10,4046,296,6,0,0,2,0,6
70,Sucre,70233, El Roble,Sucre,Mirta Isabel Montes Bravo,José Francisco Vergara ,10805,1418,1119,6,270,5,20,1220,288,0,6,0,0,0,9
70,Sucre,70235, Galeras,Sucre,Mirta Isabel Montes Bravo,Remberto Javier Hernández Amell ,20854,6932,5648,40,2375,7,13,7019,297,8,1,0,0,0,412
70,Sucre,70265, Guaranda,Sucre,Mirta Isabel Montes Bravo,Pablo José Rivas Espitia,17883,9148,6770,10,105,0,5,9109,86,1,23,0,3,0,21
70,Sucre,70400, La Unión,Sucre,Mirta Isabel Montes Bravo,Armando Fabio Perdomo ,11362,388,295,1,1,1,0,366,33,0,2,0,0,0,2
70,Sucre,70418, Los Palmitos,Sucre,Mirta Isabel Montes Bravo,Fredy De Jesús Rivera Pérez ,19234,8921,7290,17,45,10,22,8790,178,0,12,1,0,0,19
70,Sucre,70429, Majagual,Sucre,Mirta Isabel Montes Bravo,Luis Benito Gómez,33625,3202,2654,17,37,14,27,3026,136,0,20,3,7,0,72
70,Sucre,70473, Morroa,Sucre,Mirta Isabel Montes Bravo,Carlos Olimpo Solano Corena,14764,3671,3086,7,16,7,1,3557,206,1,0,1,0,0,10
70,Sucre,70508, Ovejas,Sucre,Mirta Isabel Montes Bravo,Mauricio Gabriel García Cohen,20967,19976,15371,48,108,4,41,20319,791,3,5,3,5,0,38
70,Sucre,70523, Palmito,Sucre,Mirta Isabel Montes Bravo,Alcides José Pérez Barrios,14224,1980,1408,1,395,16,7,1840,103,0,0,0,0,0,6
70,Sucre,70670, Sampués,Sucre,Mirta Isabel Montes Bravo,Víctor Ubaldo Hernández Montes,38204,4061,3225,7,63,8,19,3832,271,0,10,3,1,0,3
70,Sucre,70678, San Benito Abad,Sucre,Mirta Isabel Montes Bravo,Agustín Francisco Villareal González,26005,8454,7457,22,121,4,9,8377,230,0,0,1,0,0,13
70,Sucre,70702, San Juan De Betulia,Sucre,Mirta Isabel Montes Bravo,Fernel Antonio Aviléz Tovar,12571,1482,1154,6,44,1,14,1249,270,0,9,1,0,0,1
70,Sucre,70708, San Marcos,Sucre,Mirta Isabel Montes Bravo,Bladimir Eduardo Sierra Ochoa,58502,3588,3055,14,34,10,20,3332,409,1,6,1,0,0,21
70,Sucre,70713, San Onofre,Sucre,Mirta Isabel Montes Bravo,Maida Del Carmen Balseiro López,51084,31269,25088,13,323,13,28,31673,377,1,12,3,2,1,20
70,Sucre,70717, San Pedro,Sucre,Mirta Isabel Montes Bravo,Enrique Carlos Cohen Mendoza,15961,5025,4543,38,886,9,32,4898,189,0,4,0,0,0,93
70,Sucre,70742, San Luis De Sincé,Sucre,Mirta Isabel Montes Bravo,Lucy Inés García Montes,34342,3010,2199,6,43,0,0,2848,208,0,25,2,0,0,3
70,Sucre,70771, Sucre,Sucre,Mirta Isabel Montes Bravo,Ever Rafael Martínez García,22424,11170,8459,2,14,6,10,11264,85,1,15,0,3,0,5
70,Sucre,70820, Santiago De Tolú,Sucre,Mirta Isabel Montes Bravo,Tulio Clemente Patrón Parra,34456,3855,2769,16,9,4,67,3547,329,0,7,0,0,0,8
70,Sucre,70823, Tolú Viejo,Sucre,Mirta Isabel Montes Bravo,Hermes Matildo Colon Rocha,18893,9291,7344,5,78,11,43,8984,483,1,1,0,0,0,3
5,Antioquia,5045, Apartadó,Urabá,Elizabeth Granada Rios,Eliecer Arteaga Vargas,189325,123574,104889,321,553,457,846,126783,2913,52,73,25,31,0,180
5,Antioquia,5051, Arboletes,Urabá,Elizabeth Granada Rios,Lorenzo Ii Acuña Romero,42301,21856,18469,13,36,15,113,21993,356,0,8,2,0,0,2
5,Antioquia,5147, Carepa,Urabá,Elizabeth Granada Rios,Ovidio De Jesús Ardila Rodas ,58667,35706,29077,33,1155,66,309,36640,863,17,13,9,4,0,36
5,Antioquia,5172, Chigorodó,Urabá,Elizabeth Granada Rios,Daniel Segundo Álvarez Sosa,80132,47516,41082,63,56,184,395,48226,1193,32,12,56,0,0,104
5,Antioquia,5475, Murindó,Urabá,Elizabeth Granada Rios,Jorge Eliecer Maturana Úsuga,4795,5282,3066,2,10,0,14,6013,11,3,0,1,1,0,1
5,Antioquia,5480, Mutatá,Urabá,Elizabeth Granada Rios,Jairo Enrique Ortiz Palacios,21545,26997,22146,24,1149,5,80,31693,432,13,14,0,4,0,19
5,Antioquia,5490, Necoclí,Urabá,Elizabeth Granada Rios,Jaime López Pacheco,65663,35393,31789,14,43,8,109,35822,444,1,38,0,0,0,2
5,Antioquia,5659, San Juan De Urabá,Urabá,Elizabeth Granada Rios,Julia Esperanza Medrano Coa,26146,13187,12200,1,1,5,42,13212,135,0,0,0,0,0,1
5,Antioquia,5665, San Pedro De Uraba,Urabá,Elizabeth Granada Rios,Jorge David Tamayo González,31802,78998,56419,542,23,116,11088,26310,46948,9,184,251,178,0,20
5,Antioquia,5837, Turbo,Urabá,Elizabeth Granada Rios,Alejandro Abuchar González,167886,89227,72587,92,265,38,562,91651,1696,24,21,0,7,0,77
27,Chocó,27006, Acandí,Urabá,Elizabeth Granada Rios,Liliana Isabel Córdoba Borja,9408,12368,10780,56,1285,27,49,13037,163,0,104,1,0,0,163
27,Chocó,27150, Carmen Del Darién,Urabá,Elizabeth Granada Rios,Erlin Ibarguen Moya,5524,5359,4300,7,7,0,1,5648,15,4,0,1,2,0,1
27,Chocó,27615, Riosucio,Urabá,Elizabeth Granada Rios,Luis Enrique Mena Rentería,28923,32275,23292,693,962,8,41,37641,297,4,12,16,4,0,47
27,Chocó,27800, Unguía,Urabá,Elizabeth Granada Rios,Cayetano Tapias Romero,15223,11657,9709,8,19,4,63,12203,226,8,13,1,2,0,19
76,Valle del Cauca,76001, Cali,Valle,Fabiola Perdomo Estrada,Norman Maurice Armitage Cadavid,2420114,202838,160761,1615,11285,816,5935,162469,38813,279,535,343,331,0,3284
76,Valle del Cauca,76020, Alcalá,Valle,Fabiola Perdomo Estrada,Javier Andrés Herrera Hurtado,22245,1885,1352,4,46,2,60,1569,334,2,1,1,0,0,12
76,Valle del Cauca,76036, Andalucía,Valle,Fabiola Perdomo Estrada,Wilson Pérez García,17760,700,378,1,15,2,16,573,141,0,1,0,1,0,18
76,Valle del Cauca,76041, Ansermanuevo,Valle,Fabiola Perdomo Estrada,Juan José Buitrago Valencia,19355,975,673,1,0,0,13,933,41,1,0,0,0,0,1
76,Valle del Cauca,76054, Argelia,Valle,Fabiola Perdomo Estrada,Jaime Alberto Chalarca Yepes,6392,984,794,4,116,2,4,936,31,0,0,3,1,0,3
76,Valle del Cauca,76100, Bolívar,Valle,Fabiola Perdomo Estrada,Luz Dey Escobar Echeverry,13131,1011,752,14,32,0,26,729,272,0,1,0,0,0,6
76,Valle del Cauca,76109, Buenaventura,Valle,Fabiola Perdomo Estrada,Eliecer Arboleda Torres,415770,199453,147793,559,3501,116,584,215722,3530,11,16,9,46,0,1629
76,Valle del Cauca,76111, Guadalajara De Buga,Valle,Fabiola Perdomo Estrada,Julian Andres La Torre Herrada,114798,12615,9599,46,235,18,82,11748,1230,44,12,6,6,0,14
76,Valle del Cauca,76113, Bugalagrande,Valle,Fabiola Perdomo Estrada,Jorge Eliécer Rojas,21075,8510,6432,12,94,18,73,8126,612,11,6,0,9,0,43
76,Valle del Cauca,76122, Caicedonia,Valle,Fabiola Perdomo Estrada,Claudia Marcela González Hurtado,29629,2588,2027,16,11,1,45,2062,519,1,2,1,0,0,3
76,Valle del Cauca,76126, Calima,Valle,Fabiola Perdomo Estrada,Héctor Fabio Zapata Arias,15824,2488,2123,10,762,78,33,2260,190,1,10,10,5,0,98
76,Valle del Cauca,76130, Candelaria,Valle,Fabiola Perdomo Estrada,Yonk Jairo Torres,84129,5202,4581,48,980,7,20,5075,230,7,10,0,5,0,56
